trip_id,vehicle_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,distance_km,avg_speed_kmph,driving_mode,terrain,elevation_gain_m,outside_temp_c,ac_usage,traffic_condition,energy_consumed_kwh,estimated_range_km,actual_range_achieved_km,battery_health_pct_at_trip,distance_km_was_outlier,outside_temp_c_was_imputed,avg_speed_kmph_was_imputed,ac_usage_was_imputed,driving_mode_was_imputed
136,3,20260718,2026-07-18 08:18:12.661655399,2026-07-18 10:44:03.264065037,74.7,35.1,80.7,33.2,City,Flat,69,31.0,True,Light,11.885,159,204,92.82,False,False,False,False,False
137,3,20260720,2026-07-20 07:09:55.169394988,2026-07-20 08:41:20.283230364,92.7,38.4,87.0,57.1,Sport,Mixed,261,31.0,True,Light,16.297,181,160,92.81,False,False,False,False,False
138,3,20260721,2026-07-21 07:55:00.979676725,2026-07-21 08:48:17.869256818,38.4,5.0,57.1,64.3,Sport,Flat,40,32.5,True,Light,10.02,75,171,92.8,False,False,False,False,False
139,3,20260726,2026-07-26 07:43:18.559832018,2026-07-26 10:58:50.830748352,93.8,53.0,81.8,25.1,City,Flat,78,31.6,True,Moderate,12.242,191,200,92.76,False,False,False,False,False
140,3,20260726,2026-07-26 12:53:01.294331137,2026-07-26 14:10:57.821662326,53.0,27.9,40.4,31.1,Sport,Flat,19,31.1,False,Heavy,7.528,105,161,92.76,False,False,False,False,False
141,3,20260727,2026-07-27 06:26:14.822617700,2026-07-27 08:29:58.270893562,76.8,45.8,59.8,29.0,Eco,Hilly,492,31.6,True,Light,9.302,152,193,92.75,False,False,False,False,False
142,3,20260802,2026-08-02 08:48:54.140304071,2026-08-02 10:03:26.015304071,85.7,67.5,47.7,38.4,Eco,Flat,31,27.2,False,Light,5.455,172,262,92.71,False,False,False,True,False
143,3,20260802,2026-08-02 12:57:58.812743582,2026-08-02 14:16:52.916789824,67.5,40.0,45.5,34.6,Sport,Flat,50,26.3,False,Heavy,8.263,140,165,92.7,False,False,False,False,False
144,3,20260802,2026-08-02 16:11:18.533093607,2026-08-02 17:48:08.113931930,40.0,5.0,53.9,33.4,Sport,Flat,32,26.4,True,Heavy,10.5,82,154,92.7,False,False,False,False,False
145,3,20260804,2026-08-04 06:44:54.219551458,2026-08-04 08:07:12.548081717,82.2,60.4,47.6,34.7,Eco,Mixed,132,29.3,True,Light,6.528,167,219,92.69,False,False,False,False,False
146,3,20260806,2026-08-06 07:46:31.465096453,2026-08-06 09:13:49.725966018,60.4,36.5,50.2,34.5,City,Flat,37,25.6,True,Light,7.174,123,210,92.67,False,False,False,False,False
147,3,20260806,2026-08-06 11:37:26.183292376,2026-08-06 12:44:12.754134265,36.5,5.0,54.2,48.7,Sport,Flat,33,27.2,False,Moderate,9.45,74,172,92.67,False,False,False,False,False
148,3,20260811,2026-08-11 06:28:10.358781584,2026-08-11 08:41:52.406025678,96.6,63.2,84.9,38.1,Eco,Flat,82,27.9,False,Light,10.028,203,254,92.63,False,False,False,False,False
149,3,20260811,2026-08-11 11:12:02.292734434,2026-08-11 12:19:27.801716469,63.2,31.1,56.3,50.1,Sport,Flat,38,25.3,False,Moderate,9.643,133,175,92.63,False,False,False,False,False
150,3,20260814,2026-08-14 07:06:33.458912413,2026-08-14 08:51:51.579717782,93.8,56.2,52.3,29.8,Sport,Mixed,52,25.2,True,Heavy,11.267,194,139,92.61,False,False,False,False,False
151,3,20260814,2026-08-14 10:53:02.638749415,2026-08-14 12:12:06.563983059,56.2,5.0,84.6,64.2,Sport,Flat,53,28.3,True,Light,15.36,115,165,92.61,False,False,False,False,False
152,3,20260822,2026-08-22 06:31:20.557204428,2026-08-22 09:14:52.544586131,83.1,41.8,86.4,31.7,Eco,Mixed,324,28.3,True,Light,12.396,168,209,92.55,False,False,False,False,False
153,3,20260824,2026-08-24 09:38:15.463886108,2026-08-24 11:15:45.463886108,41.8,16.2,62.4,38.4,Eco,Flat,51,28.9,True,Light,7.685,86,244,92.53,False,False,False,False,False
154,3,20260827,2026-08-27 06:18:42.317590645,2026-08-27 07:09:37.089374877,77.4,51.5,40.9,48.2,Sport,Flat,26,24.5,True,Moderate,7.784,151,158,92.51,False,False,False,False,False
155,3,20260828,2026-08-28 06:24:46.102078201,2026-08-28 08:15:56.446905787,51.5,5.0,80.6,43.5,Sport,Flat,59,33.25,False,Moderate,13.95,101,173,92.5,False,True,False,False,False
156,3,20260829,2026-08-29 08:21:29.864415765,2026-08-29 09:22:28.242794143,76.2,48.0,37.6,37.0,Sport,Hilly,246,25.2,True,Moderate,8.473,158,133,92.49,False,False,False,False,False
157,3,20260831,2026-08-31 08:02:17.124952051,2026-08-31 11:41:24.183775580,87.9,57.1,74.5,20.4,Eco,Flat,57,29.0,False,Heavy,9.227,187,242,92.47,False,False,False,False,False
158,3,20260903,2026-09-03 07:27:41.939465012,2026-09-03 08:09:40.544116174,96.5,73.9,36.1,51.6,Sport,Mixed,25,23.9,True,Light,6.784,196,160,92.45,False,False,False,False,False
159,3,20260904,2026-09-04 08:30:51.418023272,2026-09-04 09:58:08.896728553,73.9,28.0,85.4,58.7,Sport,Flat,58,20.4,False,Light,13.78,155,186,92.44,False,False,False,False,False
160,3,20260911,2026-09-11 08:37:55.953992198,2026-09-11 11:52:13.096849340,79.7,49.8,61.2,18.9,City,Flat,25,20.1,False,Heavy,8.978,166,204,92.39,False,False,False,False,False
161,3,20260913,2026-09-13 07:20:24.158778953,2026-09-13 09:03:40.472143008,97.5,55.1,74.7,43.4,Sport,Flat,78,24.9,False,Moderate,12.726,191,176,92.37,False,False,False,False,False
162,3,20260914,2026-09-14 09:34:37.465250077,2026-09-14 10:06:08.681466293,55.1,38.8,31.1,59.2,Sport,Flat,34,20.0,False,Light,4.901,117,190,92.36,False,False,False,False,False
163,3,20260915,2026-09-15 08:51:21.899543595,2026-09-15 11:13:54.974714437,95.1,30.7,104.3,43.9,Sport,Flat,89,24.6,True,Moderate,19.307,188,162,92.35,False,False,False,False,False
164,3,20260916,2026-09-16 07:36:13.317797426,2026-09-16 09:44:19.804283912,76.1,43.6,71.1,33.3,Eco,Mixed,230,21.6,False,Light,9.746,151,219,92.34,False,False,False,True,False
165,3,20260919,2026-09-19 08:55:47.472049045,2026-09-19 11:26:39.229237543,99.3,43.9,78.7,31.3,Sport,Mixed,41,24.7,True,Heavy,16.627,207,142,92.32,False,False,False,False,False
166,4,20260830,2026-08-30 08:57:08.390306770,2026-08-30 10:01:28.767665260,100.0,90.8,34.1,31.8,City,Flat,6,24.6,False,Light,3.698,357,369,100.0,False,False,False,False,False
167,4,20260905,2026-09-05 08:01:18.159799595,2026-09-05 08:19:22.174669483,90.8,88.5,8.1,26.9,City,Flat,9,16.3,False,Moderate,0.92,324,352,99.97,False,False,False,False,True
168,4,20260906,2026-09-06 07:18:18.022590428,2026-09-06 07:31:52.701489510,88.5,86.5,7.4,32.7,City,Flat,3,16.7,False,Light,0.8,301,370,99.96,False,False,False,False,False
169,4,20260907,2026-09-07 09:04:52.849181517,2026-09-07 09:28:52.849181517,86.5,82.7,13.4,33.5,City,Flat,5,17.6,False,Light,1.538,288,349,99.96,False,True,False,False,False
170,4,20260916,2026-09-16 09:25:06.258786556,2026-09-16 09:49:59.875807832,82.7,80.4,7.8,18.8,City,Flat,2,16.5,False,Heavy,0.908,282,344,99.92,False,False,False,False,False
171,4,20260917,2026-09-17 08:44:42.507773312,2026-09-17 09:28:30.959656157,80.4,67.5,34.9,47.8,Sport,Flat,34,20.6,True,Moderate,5.172,287,270,99.91,False,False,False,False,False
172,4,20260918,2026-09-18 09:14:07.975802230,2026-09-18 11:09:21.019280490,67.5,57.7,26.5,13.8,City,Hilly,132,20.6,False,Heavy,3.935,242,269,99.91,False,False,False,False,False
173,4,20260919,2026-09-19 06:35:40.292290590,2026-09-19 07:24:42.900986242,86.2,80.6,366.552501437254,23.0,City,Mixed,36,18.5,False,Moderate,2.258,306,333,99.9,False,False,False,False,False
174,4,20260919,2026-09-19 09:27:32.365232370,2026-09-19 10:42:49.672924677,80.6,71.4,26.1,20.8,City,Hilly,111,16.1,False,Moderate,3.685,273,283,99.9,False,False,False,False,False
175,5,20260323,2026-03-23 07:04:54.273860673,2026-03-23 12:55:21.546587945,100.0,62.5,102.8,17.6,City,Flat,78,35.1,True,Heavy,16.867,329,274,97.46,False,False,False,False,False
176,5,20260323,2026-03-23 13:52:36.063015985,2026-03-23 17:42:22.109527612,62.5,30.4,98.8,25.8,City,Flat,116,35.0,True,Moderate,14.443,222,308,97.45,False,False,False,False,False
177,5,20260325,2026-03-25 08:57:08.713456137,2026-03-25 09:37:23.760478080,83.0,66.5,42.8,63.8,Sport,Flat,42,32.8,True,Light,7.405,284,260,97.44,False,False,False,False,False
178,5,20260330,2026-03-30 06:04:46.963054395,2026-03-30 06:47:50.426392928,66.5,49.1,46.0,64.1,Sport,Flat,9,35.0,True,Light,7.848,231,264,97.4,False,False,False,False,False
179,5,20260401,2026-04-01 07:27:34.413874686,2026-04-01 09:19:57.271017543,77.8,55.2,59.0,31.5,City,Mixed,119,38.0,True,Light,10.149,265,262,97.38,False,False,False,False,False
180,5,20260403,2026-04-03 09:33:30.243122096,2026-04-03 11:13:57.420822444,92.7,53.9,96.1,57.4,Sport,Flat,14,39.1,True,Light,17.46,318,248,97.37,False,False,False,False,False
181,5,20260403,2026-04-03 13:26:16.701924769,2026-04-03 17:13:02.584277710,53.9,19.5,102.8,27.2,Eco,Mixed,88,35.9,True,Moderate,15.485,181,299,97.37,False,False,False,False,False
182,5,20260416,2026-04-16 08:11:02.745134569,2026-04-16 09:27:56.538238017,83.3,68.9,44.6,34.8,City,Flat,20,38.3,True,Light,6.494,296,309,97.27,False,False,False,False,False
183,5,20260417,2026-04-17 06:17:48.485785439,2026-04-17 07:26:22.771499724,68.9,56.8,38.4,33.6,City,Flat,25,37.8,False,Light,5.459,245,317,97.26,False,False,False,False,False
184,5,20260422,2026-04-22 08:47:19.632534825,2026-04-22 10:01:15.346820539,97.2,85.7,34.5,28.0,Eco,Mixed,35,36.4,True,Moderate,5.179,328,300,97.22,False,False,False,False,False
185,5,20260426,2026-04-26 06:47:55.317130957,2026-04-26 09:03:55.317130957,85.7,65.8,57.8,25.5,City,Flat,48,35.4,True,Moderate,8.972,293,290,97.19,False,False,False,False,False
186,5,20260428,2026-04-28 09:32:31.094775593,2026-04-28 10:39:25.909590407,65.8,43.8,54.2,48.6,Sport,Flat,46,37.4,True,Moderate,9.916,220,246,97.18,False,False,False,False,False
187,5,20260507,2026-05-07 09:31:35.815719613,2026-05-07 11:18:40.253018648,99.3,52.1,111.0,62.2,Sport,Flat,88,40.1,True,Light,21.225,346,235,97.11,False,False,False,False,False
188,5,20260510,2026-05-10 06:30:17.078380394,2026-05-10 09:12:23.556529494,99.6,46.4,105.1,38.9,Sport,Hilly,972,41.5,True,Moderate,23.946,335,198,97.09,False,False,False,False,False
189,5,20260512,2026-05-12 07:49:57.463408165,2026-05-12 09:45:39.583752004,83.2,62.3,67.3,34.9,Eco,Mixed,212,39.1,True,Light,9.391,295,322,97.07,False,False,False,False,False
190,5,20260512,2026-05-12 12:36:00.223607880,2026-05-12 14:02:16.189273116,62.3,34.1,67.0,46.6,Sport,Flat,52,39.2,True,Moderate,12.674,207,238,97.07,False,False,False,False,False
191,5,20260512,2026-05-12 14:28:15.859709894,2026-05-12 16:21:48.517937742,34.1,14.4,59.8,31.6,City,Mixed,222,36.7,False,Light,8.862,110,304,97.07,False,False,False,False,False
192,5,20260514,2026-05-14 08:47:05.032963319,2026-05-14 15:11:00.615785404,82.0,41.7,104.3,16.3,City,Mixed,287,41.4,True,Heavy,18.129,270,259,97.05,False,False,False,False,False
193,5,20260514,2026-05-14 16:01:04.798417973,2026-05-14 18:18:19.528956895,41.7,18.0,76.4,33.4,Eco,Mixed,173,40.8,True,Light,10.674,147,322,97.05,False,False,False,False,False
194,5,20260517,2026-05-17 06:59:52.659763069,2026-05-17 08:41:54.281384690,79.8,41.3,75.5,44.4,Sport,Hilly,114,37.9,True,Light,17.335,274,196,97.02,False,False,False,False,False
195,5,20260523,2026-05-23 08:45:19.447741669,2026-05-23 14:32:40.528822750,96.8,60.0,107.1,18.5,City,Flat,46,39.4,False,Heavy,16.581,313,291,96.98,False,False,False,False,False
196,5,20260601,2026-06-01 09:13:13.232196415,2026-06-01 10:31:46.238593003,60.0,29.8,61.4,46.9,Sport,Hilly,440,37.1,True,Light,13.569,201,204,96.91,False,False,False,False,False
197,5,20260602,2026-06-02 07:20:42.484615984,2026-06-02 10:48:21.859615983,82.6,54.9,88.6,25.6,City,Flat,35,38.3,False,Moderate,12.476,290,320,96.9,False,False,False,False,False
198,5,20260603,2026-06-03 07:36:59.017338094,2026-06-03 10:52:46.385759146,54.9,5.5,111.6,34.2,Sport,Flat,85,37.5,True,Heavy,22.226,192,226,96.89,False,False,False,False,False
199,5,20260608,2026-06-08 07:02:04.586648066,2026-06-08 08:58:59.971263450,81.8,68.8,38.0,19.5,Eco,Mixed,59,38.4,True,Heavy,5.867,273,291,96.85,False,False,False,False,False
200,5,20260608,2026-06-08 11:25:05.639456802,2026-06-08 14:06:19.906557779,68.8,41.8,82.5,30.7,City,Flat,89,37.4,False,Light,12.149,242,306,96.85,False,False,False,False,False
201,5,20260608,2026-06-08 15:46:24.489352908,2026-06-08 17:12:38.142047518,41.8,20.5,48.0,33.4,Sport,Flat,52,39.3,True,Heavy,9.565,139,226,96.85,False,False,False,False,False
202,5,20260609,2026-06-09 07:57:01.164178772,2026-06-09 08:38:22.939139152,20.5,5.0,43.5,63.1,Sport,Flat,28,35.0,True,Light,6.975,67,281,96.84,False,False,False,False,False
203,5,20260612,2026-06-12 07:29:32.660238154,2026-06-12 10:02:00.895532271,80.0,51.5,86.4,34.0,City,Flat,44,36.0,True,Light,12.828,268,303,96.82,False,False,False,False,False
204,5,20260613,2026-06-13 06:40:05.090696663,2026-06-13 08:36:14.321465893,51.5,32.2,60.4,31.2,Eco,Flat,30,38.7,True,Moderate,8.669,172,314,96.81,False,False,False,False,False
205,5,20260616,2026-06-16 06:54:49.223301635,2026-06-16 08:44:04.136596432,98.7,79.7,63.0,34.6,Eco,Flat,67,38.0,True,Light,8.571,336,331,96.79,False,False,False,False,False
206,5,20260619,2026-06-19 08:38:52.366788065,2026-06-19 10:02:12.016525367,79.7,47.0,79.3,57.1,Sport,Flat,69,37.1,True,Light,14.699,265,243,96.76,False,False,False,False,False
207,5,20260620,2026-06-20 08:38:59.754708800,2026-06-20 14:45:34.593418477,47.0,11.0,94.7,15.5,City,Mixed,82,39.2,True,Heavy,16.219,154,263,96.75,False,False,False,False,False
208,5,20260624,2026-06-24 06:26:30.205210651,2026-06-24 07:58:41.061430360,76.1,35.2,95.1,61.9,Sport,Flat,59,38.9,True,Light,18.39,252,233,96.72,False,False,False,False,False
209,5,20260626,2026-06-26 09:24:32.381074608,2026-06-26 12:07:39.047741274,95.3,50.7,110.1,40.5,Sport,Mixed,304,35.6,False,Moderate,20.062,335,247,96.71,False,False,False,False,False
210,5,20260628,2026-06-28 07:29:25.759007152,2026-06-28 09:29:02.382383775,50.7,11.6,92.1,46.2,Sport,Flat,99,37.3,True,Moderate,17.61,165,235,96.69,False,False,False,False,False
211,5,20260630,2026-06-30 07:55:50.517847780,2026-06-30 09:38:48.508278402,97.8,51.7,107.6,62.7,Sport,Flat,116,38.9,True,Light,20.761,331,233,96.67,False,False,False,False,False
212,5,20260703,2026-07-03 09:28:23.984714762,2026-07-03 11:22:07.021363976,91.4,51.3,108.6,57.3,Sport,Mixed,289,32.1,False,Light,18.059,316,271,96.65,False,False,False,False,False
213,5,20260705,2026-07-05 06:35:40.624112502,2026-07-05 08:47:21.786903199,91.6,71.6,75.5,34.4,Eco,Mixed,81,31.1,False,Light,9.012,304,377,96.63,False,False,False,False,False
214,5,20260705,2026-07-05 11:07:35.514913256,2026-07-05 13:21:43.031111960,71.6,33.9,103.5,46.3,Sport,Flat,77,33.8,True,Moderate,16.965,242,275,96.63,False,False,False,False,False
215,5,20260708,2026-07-08 07:36:49.531089199,2026-07-08 10:14:18.179737847,99.5,74.1,87.4,33.3,City,Flat,73,35.0,False,Light,11.441,331,344,96.6,False,False,False,False,False
216,5,20260710,2026-07-10 09:15:58.877086714,2026-07-10 11:03:28.019943856,74.1,57.5,62.7,35.0,Eco,Flat,52,34.0,True,Light,7.472,247,378,96.58,False,False,False,False,False
217,5,20260710,2026-07-10 11:23:49.110642672,2026-07-10 13:50:45.924801964,57.5,12.1,110.7,45.2,Sport,Mixed,343,32.9,True,Moderate,20.446,190,244,96.58,False,False,False,False,False
218,5,20260711,2026-07-11 09:20:59.513819805,2026-07-11 10:19:27.847153138,76.9,60.9,42.1,43.2,Sport,Mixed,28,34.3,False,Moderate,7.205,269,263,96.57,False,False,False,False,False
219,5,20260712,2026-07-12 07:55:54.220274917,2026-07-12 09:31:10.250809268,60.9,40.9,41.6,26.2,Sport,Hilly,373,33.9,True,Heavy,9.018,203,208,96.56,False,False,False,False,False
220,5,20260714,2026-07-14 07:05:39.780671368,2026-07-14 11:21:37.578836505,40.9,9.0,93.0,21.8,Eco,Hilly,687,31.7,True,Moderate,14.356,141,292,96.55,False,False,False,False,False
221,5,20260716,2026-07-16 07:09:44.344734901,2026-07-16 07:21:29.705178523,9.0,5.0,10.6,54.1,Sport,Mixed,9,34.3,False,Light,1.8,30,265,96.53,False,False,False,False,False
222,5,20260722,2026-07-22 06:34:52.704647512,2026-07-22 07:25:32.191003852,96.2,76.1,52.6,62.3,Sport,Flat,24,31.8,True,Light,9.031,310,262,96.49,False,False,False,False,False
223,5,20260725,2026-07-25 09:28:19.709380623,2026-07-25 12:30:08.143115562,76.1,46.3,100.6,33.2,Eco,Mixed,284,33.8,True,Light,13.403,254,338,96.47,False,False,False,False,False
224,5,20260728,2026-07-28 07:00:19.312248561,2026-07-28 08:37:06.566134571,88.8,49.6,93.4,57.9,Sport,Mixed,225,35.1,False,Light,17.63,308,238,96.44,False,False,False,False,False
225,5,20260729,2026-07-29 07:10:36.159193984,2026-07-29 11:00:11.009493385,49.6,27.2,63.9,16.7,City,Mixed,61,31.9,True,Heavy,10.097,163,285,96.43,False,False,False,False,False
226,5,20260729,2026-07-29 12:53:37.275647150,2026-07-29 18:20:39.810858417,83.9,50.4,116.1,21.3,Eco,Flat,36,34.5,True,Heavy,15.087,280,346,96.43,False,False,False,False,False
227,5,20260730,2026-07-30 08:39:12.016460739,2026-07-30 09:57:13.761210335,97.1,66.6,80.5,61.9,Sport,Flat,21,34.1,True,Light,13.707,319,264,96.42,False,False,False,False,False
228,5,20260730,2026-07-30 11:12:35.431202233,2026-07-30 13:05:23.852254864,66.6,38.1,64.3,34.2,Sport,Hilly,224,31.2,False,Moderate,12.805,214,226,96.42,False,False,False,False,False
229,5,20260802,2026-08-02 07:56:49.987811978,2026-08-02 12:55:18.462388249,94.3,53.7,117.4,23.6,City,Mixed,316,25.9,True,Moderate,18.283,322,289,96.39,False,False,False,False,False
230,5,20260803,2026-08-03 09:20:33.577119533,2026-08-03 12:38:57.730474165,92.1,59.7,103.5,31.3,City,Mixed,60,29.2,True,Light,14.568,296,320,96.38,False,False,False,False,False
231,5,20260803,2026-08-03 14:53:39.665998989,2026-08-03 19:19:16.424892269,59.7,27.7,112.0,25.3,City,Flat,64,25.9,False,Moderate,14.422,199,349,96.38,False,False,False,False,False
232,5,20260803,2026-08-03 20:29:53.905653097,2026-08-03 23:43:47.403190042,96.3,77.1,65.6,20.3,Eco,Flat,46,29.3,True,Heavy,8.645,321,341,96.38,False,False,False,False,False
233,5,20260805,2026-08-05 08:10:58.432348427,2026-08-05 10:34:00.975989324,77.1,52.0,95.6,40.1,Eco,Flat,69,30.1,True,Light,11.31,250,380,96.36,False,False,False,False,False
234,5,20260805,2026-08-05 12:22:49.645547470,2026-08-05 16:17:17.115426988,52.0,20.4,97.3,34.2,City,Flat,56,30.2,True,Moderate,14.21,176,308,96.36,False,False,True,False,False
235,5,20260806,2026-08-06 08:11:43.456034080,2026-08-06 09:35:16.654003623,71.7,39.9,82.3,59.1,Sport,Flat,70,26.8,True,Light,14.289,237,259,96.35,False,False,False,False,False
236,5,20260806,2026-08-06 10:32:48.169351583,2026-08-06 14:07:41.192607396,39.9,14.1,92.4,25.8,City,Flat,92,27.1,False,Moderate,11.593,130,359,96.34,False,False,False,False,False
237,5,20260811,2026-08-11 08:25:35.438391420,2026-08-11 14:42:02.866962848,76.5,43.8,109.8,17.5,Eco,Mixed,62,28.2,True,Heavy,14.732,246,335,96.31,False,False,False,False,False
238,5,20260815,2026-08-15 07:53:18.296891274,2026-08-15 09:49:58.988932796,43.8,28.4,56.2,28.9,Eco,Flat,31,29.4,True,Moderate,6.92,150,365,96.27,False,False,False,False,False
239,5,20260817,2026-08-17 07:47:05.574391281,2026-08-17 10:46:21.671952256,87.9,61.1,73.5,24.6,City,Hilly,405,30.3,True,Light,12.041,292,275,96.26,False,False,False,False,False
240,5,20260824,2026-08-24 06:11:08.699388016,2026-08-24 08:58:24.773658573,61.1,33.8,105.1,37.7,Eco,Flat,34,28.1,True,Light,12.301,203,384,96.21,False,False,False,False,False
241,5,20260826,2026-08-26 09:37:44.290940834,2026-08-26 11:06:34.817256623,84.4,55.5,84.4,57.0,Sport,Flat,27,27.9,False,Light,12.991,288,292,96.19,False,False,False,False,False
242,5,20260827,2026-08-27 07:26:56.010396697,2026-08-27 10:06:16.879961914,79.7,59.6,73.3,27.6,Eco,Flat,23,29.6,True,Moderate,9.04,255,365,96.18,False,False,False,False,False
243,5,20260828,2026-08-28 06:38:40.259621292,2026-08-28 07:37:01.733305502,89.3,70.9,46.2,47.5,Sport,Flat,34,25.8,True,Moderate,8.279,307,251,96.17,False,False,False,False,False
244,5,20260831,2026-08-31 06:20:34.778439394,2026-08-31 08:02:18.810697458,70.9,34.8,84.1,49.6,Sport,Hilly,238,26.4,False,Light,16.257,233,233,96.15,False,False,False,False,False
245,5,20260903,2026-09-03 07:32:30.651111482,2026-09-03 08:51:50.529530934,89.8,78.1,43.5,32.9,City,Flat,34,22.5,False,Light,5.267,311,372,96.12,False,False,False,False,False
246,5,20260904,2026-09-04 08:00:47.940597193,2026-09-04 14:01:46.636249366,78.1,43.6,110.7,18.4,City,Flat,77,23.0,False,Heavy,15.534,251,321,96.11,False,False,False,False,False
247,5,20260910,2026-09-10 09:02:46.164869483,2026-09-10 12:06:42.736298054,80.7,38.7,107.3,35.0,Sport,Flat,62,22.4,True,Heavy,18.893,277,256,96.07,False,False,False,False,False
248,5,20260917,2026-09-17 08:36:22.693460802,2026-09-17 12:33:31.264889373,75.2,43.6,91.3,23.1,City,Mixed,296,21.8,True,Moderate,14.209,249,289,96.02,False,False,False,False,False
249,5,20260917,2026-09-17 14:10:42.955356639,2026-09-17 16:11:13.017987119,43.6,8.5,96.2,47.9,Sport,Flat,89,21.7,False,Moderate,15.812,149,274,96.01,False,False,False,False,False
250,5,20260919,2026-09-19 09:17:34.878703450,2026-09-19 11:54:08.109472680,82.0,47.3,84.8,32.5,Sport,Mixed,161,21.3,False,Heavy,15.608,270,244,96.0,False,False,False,False,False
251,6,20260325,2026-03-25 09:05:39.961712146,2026-03-25 15:50:01.663839805,100.0,47.6,126.7,18.8,Eco,Mixed,373,29.8,False,Heavy,13.612,249,242,97.81,False,False,False,False,False
252,6,20260401,2026-04-01 08:48:52.155711860,2026-04-01 11:17:21.854708515,85.0,5.0,148.0,59.8,Sport,Mixed,309,31.2,True,Light,20.8,197,185,97.75,False,False,False,False,False
253,6,20260406,2026-04-06 09:04:47.527575367,2026-04-06 09:28:08.512797041,74.4,70.4,7.9,20.3,City,Hilly,78,30.7,True,Moderate,1.043,177,197,97.71,False,False,False,False,False
254,6,20260407,2026-04-07 07:15:46.521994016,2026-04-07 08:01:59.666870341,70.4,56.9,21.8,28.3,Sport,Mixed,81,32.6,True,Heavy,3.52,169,161,97.7,False,False,False,False,False
