charging_id,vehicle_id,station_id,date_id,start_time,end_time,start_battery_pct,end_battery_pct,energy_added_kwh,charging_power_kw,charging_time_min,wait_time_min,charging_cost_inr,charging_success,connector_used,energy_added_was_outlier,wait_time_min_was_imputed,charging_cost_inr_was_imputed
165,30,5,20260426,2026-04-26 13:20:42.480872084,2026-04-26 14:07:42.480872084,11.8,83.8,15.526,18.44,47,2.0,326.05,True,CCS2,False,False,False
166,30,49,20260510,2026-05-10 10:24:45.703387165,2026-05-10 11:07:45.703387165,5.0,74.6,15.014,20.48,43,1.0,300.28,True,CCS2,False,False,False
167,30,108,20260518,2026-05-18 13:48:13.660225073,2026-05-18 14:42:13.660225073,5.0,78.7,15.982,16.7,54,1.0,367.59,True,CCS2,False,False,False
168,30,108,20260523,2026-05-23 09:52:41.056776972,2026-05-23 10:38:41.056776972,5.0,82.5,16.583,19.9,46,5.0,381.41,True,CCS2,False,False,False
169,30,100,20260526,2026-05-26 16:44:26.364565181,2026-05-26 17:29:26.364565181,5.0,82.6,16.542,22.03,45,5.0,380.47,True,CCS2,False,False,False
170,30,11,20260614,2026-06-14 14:25:48.990453871,2026-06-14 15:15:48.990453871,5.0,70.8,14.332,17.11,50,3.0,331.07,True,CCS2,False,False,False
171,30,52,20260616,2026-06-16 09:24:12.555962803,2026-06-16 10:07:12.555962803,5.0,75.0,14.268,20.04,43,9.0,285.36,True,CCS2,False,False,False
172,30,52,20260617,2026-06-17 14:27:16.355825175,2026-06-17 15:12:16.355825175,5.0,78.1,15.844,20.61,45,2.0,316.88,True,CCS2,False,False,False
173,30,11,20260618,2026-06-18 13:26:09.969325773,2026-06-18 14:12:09.969325773,5.0,74.7,14.374,19.37,46,0.0,301.85,True,CCS2,False,False,False
174,30,98,20260630,2026-06-30 12:54:05.692016130,2026-06-30 18:01:05.692016130,5.0,86.2,17.459,3.07,307,4.0,209.51,True,TYPE 2,False,False,False
175,30,100,20260701,2026-07-01 18:30:55.316924207,2026-07-01 19:15:55.316924207,5.0,83.9,17.128,21.68,45,0.0,393.94,True,CCS2,False,False,False
176,30,100,20260704,2026-07-04 16:16:27.397378085,2026-07-04 17:03:27.397378085,5.0,75.6,90.0,18.17,47,2.0,343.18,True,CCS2,True,False,False
177,30,144,20260707,2026-07-07 09:58:50.893295940,2026-07-07 10:41:50.893295940,5.0,74.2,14.525,20.52,43,8.0,343.52,True,CCS2,False,False,False
178,30,98,20260722,2026-07-22 12:57:28.846744267,2026-07-22 18:38:28.846744267,5.0,94.9,18.698,3.05,341,4.0,224.38,True,TYPE 2,False,False,False
179,30,11,20260730,2026-07-30 13:06:19.950461832,2026-07-30 13:51:19.950461832,5.0,83.5,15.917,22.5,45,6.0,367.68,True,CCS2,False,False,False
180,30,98,20260809,2026-08-09 12:08:40.291970465,2026-08-09 17:22:40.291970465,5.0,86.6,16.498,3.03,314,0.0,217.77,True,TYPE 2,False,False,False
181,30,49,20260810,2026-08-10 13:37:19.379989565,2026-08-10 14:31:19.379989565,5.0,80.0,16.347,16.58,54,2.0,326.94,True,CCS2,False,False,False
182,30,100,20260815,2026-08-15 13:48:00.513559944,2026-08-15 14:34:00.513559944,5.0,78.6,15.68,20.59,46,0.0,396.7,True,CCS2,False,False,False
183,30,70,20260820,2026-08-20 12:55:04.582132827,2026-08-20 13:36:04.582132827,5.0,70.8,14.085,21.11,41,7.0,281.7,True,CCS2,False,False,False
184,30,108,20260822,2026-08-22 11:16:34.842517826,2026-08-22 11:57:34.842517826,5.0,73.7,14.452,20.64,41,5.0,332.4,True,CCS2,False,False,False
185,30,49,20260826,2026-08-26 16:32:31.712543826,2026-08-26 17:22:31.712543826,5.0,71.2,13.475,16.38,50,1.0,296.45,True,CCS2,False,False,False
186,30,100,20260828,2026-08-28 10:39:44.295674576,2026-08-28 11:29:44.295674576,15.8,83.2,13.917,16.75,50,3.0,320.09,True,CCS2,False,False,False
187,30,90,20260905,2026-09-05 12:09:03.420569027,2026-09-05 12:52:03.420569027,5.0,79.2,15.999,22.37,43,9.0,351.98,True,CCS2,False,False,False
188,30,64,20260910,2026-09-10 13:22:30.635316072,2026-09-10 19:10:30.635316072,5.0,99.9,20.654,3.17,348,0.0,206.54,True,TYPE 2,False,False,False
189,30,144,20260910,2026-09-10 19:29:17.983651300,2026-09-10 20:25:17.983651300,5.0,83.9,16.238,17.96,56,6.0,349.12,True,CCS2,False,False,False
190,30,64,20260912,2026-09-12 10:41:42.794320262,2026-09-12 16:18:42.794320262,5.0,96.4,19.421,3.15,337,1.0,194.21,True,TYPE 2,False,False,False
191,30,90,20260914,2026-09-14 14:55:39.342132567,2026-09-14 15:42:39.342132567,5.0,82.8,16.536,19.68,47,2.0,363.79,True,CCS2,False,False,False
192,30,108,20260918,2026-09-18 15:49:13.346675388,2026-09-18 16:43:13.346675388,5.0,77.6,14.816,17.35,54,4.0,340.77,True,CCS2,False,False,False
193,30,11,20260919,2026-09-19 13:34:11.066038902,2026-09-19 14:24:11.066038902,5.0,80.1,16.091,19.2,50,7.0,337.91,True,CCS2,False,False,False
194,34,15,20260423,2026-04-23 11:29:07.499991355,2026-04-23 14:45:07.499991355,5.0,90.3,23.6,6.89,196,2.0,259.6,True,TYPE 2,False,False,False
195,34,128,20260507,2026-05-07 11:30:32.362821944,2026-05-07 17:43:32.362821944,24.0,95.7,19.917,3.04,373,2.0,209.13,True,TYPE 2,False,False,False
196,34,8,20260513,2026-05-13 17:23:04.840958604,2026-05-13 21:03:04.840958604,5.0,96.0,25.589,6.62,220,7.0,309.63,True,TYPE 2,False,False,False
197,34,45,20260609,2026-06-09 14:24:55.327564235,2026-06-09 14:55:55.327564235,13.8,72.4,16.519,33.25,31,2.0,330.38,True,CCS2,False,False,False
198,34,8,20260621,2026-06-21 11:59:06.670531346,2026-06-21 14:46:06.670531346,27.1,99.3,20.243,6.97,167,5.0,222.67,True,TYPE 2,False,False,False
199,34,27,20260628,2026-06-28 12:37:48.524287412,2026-06-28 18:06:48.524287412,28.9,92.0,17.299,3.01,329,3.0,379.48,True,TYPE 2,False,False,True
200,34,47,20260720,2026-07-20 15:40:53.664546966,2026-07-20 16:10:53.664546966,5.0,71.1,19.364,38.46,30,6.0,387.28,True,CCS2,False,False,False
201,34,8,20260725,2026-07-25 11:05:44.435964547,2026-07-25 13:48:44.435964547,16.5,85.7,19.609,6.71,163,3.0,215.7,True,TYPE 2,False,False,False
202,34,27,20260725,2026-07-25 18:30:06.167870801,2026-07-26 02:06:06.167870801,6.7,98.0,25.799,3.15,456,8.0,283.79,True,TYPE 2,False,False,False
203,34,27,20260802,2026-08-02 16:16:39.511801204,2026-08-02 23:49:39.511801204,5.0,96.0,25.616,3.17,453,6.0,281.78,True,TYPE 2,False,False,False
204,34,48,20260818,2026-08-18 11:37:56.111779694,2026-08-18 12:08:56.111779694,5.0,75.3,19.284,40.0,31,3.0,424.25,True,CCS2,False,False,False
205,34,55,20260823,2026-08-23 13:12:41.257454318,2026-08-23 13:49:41.257454318,16.6,83.3,18.722,32.78,37,8.0,374.44,True,CCS2,False,False,False
206,37,12,20260511,2026-05-11 13:18:54.151505733,2026-05-11 13:44:54.151505733,12.7,71.2,17.059,39.9,26,19.0,358.24,True,CCS2,False,False,False
207,37,137,20260528,2026-05-28 12:42:49.306541612,2026-05-28 13:03:49.306541612,24.8,75.3,14.844,43.09,21,10.0,319.15,True,CCS2,False,False,False
208,37,63,20260608,2026-06-08 09:43:38.566129794,2026-06-08 15:51:38.566129794,14.6,87.1,21.053,3.12,368,10.0,231.58,True,TYPE 2,False,False,False
209,37,163,20260620,2026-06-20 11:19:34.078253517,2026-06-20 11:45:34.078253517,14.6,79.2,19.092,43.02,26,17.0,458.21,True,CCS2,False,False,False
210,37,23,20260702,2026-07-02 10:26:36.590465303,2026-07-02 11:02:36.590465303,21.7,73.3,15.027,24.51,36,11.0,315.57,True,CCS2,False,False,False
211,37,54,20260829,2026-08-29 09:50:18.304431718,2026-08-29 10:34:18.304431718,20.8,77.4,16.512,22.86,44,19.0,363.26,True,CCS2,False,False,False
212,37,59,20260906,2026-09-06 11:26:01.582635661,2026-09-06 11:53:01.582635661,14.5,72.9,16.356,36.13,27,15.0,327.12,True,CCS2,False,False,False
213,37,142,20260915,2026-09-15 08:30:38.964191798,2026-09-15 11:42:38.964191798,9.1,92.9,23.358,6.91,192,15.0,268.62,True,TYPE 2,False,False,False
214,38,180,20260711,2026-07-11 13:19:12.855342841,2026-07-11 13:52:12.855342841,31.9,73.1,13.692,24.87,33,10.0,273.84,True,CCS2,False,False,False
215,39,82,20260401,2026-04-01 18:25:59.043167236,2026-04-01 23:21:59.043167236,25.8,88.7,16.903,3.11,296,19.0,202.84,True,TYPE 2,False,False,False
216,39,177,20260405,2026-04-05 12:00:23.027322425,2026-04-05 14:13:23.027322425,24.2,86.7,15.922,6.97,133,10.0,183.9,True,TYPE 2,False,False,False
217,39,82,20260410,2026-04-10 10:10:48.857106678,2026-04-10 17:16:48.857106678,5.0,97.9,23.699,3.17,426,18.0,284.39,True,TYPE 2,False,False,False
218,39,92,20260418,2026-04-18 11:58:24.955050199,2026-04-18 14:55:24.955050199,5.8,85.1,20.472,6.52,177,16.0,245.66,True,TYPE 2,False,False,False
219,39,92,20260502,2026-05-02 17:28:45.318735304,2026-05-02 20:16:45.318735304,15.6,94.4,20.251,6.83,168,12.0,243.01,True,TYPE 2,False,False,False
220,39,60,20260624,2026-06-24 17:16:44.174775159,2026-06-24 18:16:44.174775159,6.3,83.9,20.153,20.07,60,17.0,403.06,True,CCS2,False,False,False
221,39,180,20260713,2026-07-13 10:05:20.027924882,2026-07-13 10:43:20.027924882,27.2,74.2,11.955,20.72,38,11.0,239.1,True,CCS2,False,False,False
222,39,118,20260802,2026-08-02 10:39:52.851686958,2026-08-02 11:33:52.851686958,5.0,84.5,21.355,22.29,54,12.0,458.06,True,CCS2,False,False,False
223,39,118,20260809,2026-08-09 12:41:50.008535067,2026-08-09 13:22:50.008535067,15.2,72.2,14.568,21.35,41,16.0,284.08,True,CCS2,False,False,False
224,39,82,20260817,2026-08-17 12:07:31.943340730,2026-08-17 18:12:31.943340730,15.9,95.7,20.67,3.16,365,10.0,272.84,True,TYPE 2,False,False,False
225,39,177,20260912,2026-09-12 11:14:09.216443338,2026-09-12 13:29:09.216443338,25.3,89.3,16.33,6.92,135,17.0,171.46,True,TYPE 2,False,False,False
226,40,105,20260409,2026-04-09 09:31:38.355716370,2026-04-09 10:03:38.355716370,29.6,83.1,11.6,20.95,32,8.0,266.8,True,CCS2,False,False,False
227,40,88,20260430,2026-04-30 12:43:38.034813945,2026-04-30 13:21:38.034813945,20.8,84.0,90.0,21.62,38,9.0,295.39,True,CCS2,True,True,False
228,40,89,20260810,2026-08-10 17:49:34.716077575,2026-08-10 18:28:34.716077575,11.0,74.8,13.192,20.75,39,0.0,319.25,True,CCS2,False,False,False
229,41,115,20260812,2026-08-12 11:59:41.543523623,2026-08-12 12:19:41.543523623,28.8,76.7,32.753,104.53,20,7.0,753.32,True,CCS2,False,False,False
230,41,56,20260817,2026-08-17 14:19:44.220511246,2026-08-18 05:02:44.220511246,21.4,91.9,47.13,3.04,883,4.0,471.3,True,TYPE 2,False,False,False
231,41,94,20260827,2026-08-27 12:04:57.073539894,2026-08-27 14:22:57.073539894,13.3,83.4,47.394,19.65,138,8.0,1042.67,True,CCS2,False,False,False
232,42,90,20260903,2026-09-03 19:18:45.018940699,2026-09-03 19:58:45.018940699,29.5,81.7,25.163,39.51,40,6.0,553.59,True,CCS2,False,False,False
233,43,110,20260420,2026-04-20 19:22:32.946360948,2026-04-20 20:00:32.946360948,10.1,81.5,57.777,90.0,38,8.0,1328.87,True,CCS2,False,False,False
234,43,93,20260425,2026-04-25 22:50:20.536498141,2026-04-25 23:26:20.536498141,5.0,73.2,55.284,97.24,36,0.0,1216.25,True,CCS2,False,False,False
235,43,6,20260427,2026-04-27 21:59:09.731527841,2026-04-27 23:13:09.731527841,5.0,79.1,58.874,48.22,74,8.0,1236.35,True,CCS2,False,False,False
236,43,37,20260522,2026-05-22 10:56:37.299050757,2026-05-22 11:39:37.299050757,5.0,81.7,61.164,86.42,43,5.0,1412.89,True,CCS2,False,False,False
237,43,6,20260615,2026-06-15 14:10:32.725089458,2026-06-15 15:17:32.725089458,5.0,79.2,62.499,50.99,67,4.0,1443.73,True,CCS2,False,False,False
238,43,96,20260701,2026-07-01 20:27:49.149269480,2026-07-01 21:10:49.149269480,5.0,77.9,61.059,84.73,43,6.0,1343.3,True,CCS2,False,False,False
239,43,37,20260714,2026-07-14 22:20:50.943279213,2026-07-14 23:06:50.943279213,5.0,71.1,55.84,69.41,46,2.0,1172.64,True,CCS2,False,False,False
240,43,37,20260722,2026-07-22 20:25:48.565831667,2026-07-22 21:18:48.565831667,5.5,77.3,59.4,66.78,53,1.0,1247.4,True,CCS2,False,False,False
241,43,16,20260806,2026-08-06 19:33:01.915852596,2026-08-07 03:46:01.915852596,20.2,92.5,59.274,6.65,493,2.0,652.01,True,TYPE 2,False,False,False
242,43,37,20260809,2026-08-09 10:05:35.379783614,2026-08-09 10:40:35.379783614,20.5,80.7,51.229,80.4,35,2.0,1075.81,True,CCS2,False,False,False
243,43,37,20260810,2026-08-10 20:37:29.460185303,2026-08-10 21:19:29.460185303,5.0,80.3,64.063,87.81,42,3.0,1345.32,True,CCS2,False,False,False
244,43,6,20260811,2026-08-11 18:38:11.235608670,2026-08-11 19:34:11.235608670,20.3,74.0,45.309,44.59,56,4.0,1046.64,True,CCS2,False,False,False
245,43,16,20260813,2026-08-13 15:33:03.126686738,2026-08-14 00:00:03.126686738,18.8,96.1,62.259,6.91,507,4.0,684.85,True,TYPE 2,False,False,False
246,43,129,20260918,2026-09-18 14:13:55.866553118,2026-09-18 14:52:55.866553118,5.0,75.5,57.071,89.6,39,3.0,1112.88,True,CCS2,False,False,False
247,44,161,20260413,2026-04-13 09:57:13.389004463,2026-04-13 10:36:13.389004463,23.7,74.1,12.745,19.54,39,12.0,305.88,True,CCS2,False,False,False
248,44,161,20260413,2026-04-13 21:21:01.665140187,2026-04-13 22:14:01.665140187,5.0,82.7,20.276,22.27,53,12.0,486.62,True,CCS2,False,False,False
249,44,163,20260522,2026-05-22 12:26:42.237381501,2026-05-22 13:08:42.237381501,28.3,74.6,11.845,18.16,42,17.0,284.28,True,CCS2,False,False,False
250,44,137,20260605,2026-06-05 12:41:24.492302905,2026-06-05 13:22:24.492302905,28.5,80.6,13.857,19.78,41,17.0,297.93,True,CCS2,False,False,False
251,44,161,20260607,2026-06-07 13:49:58.421271005,2026-06-07 14:31:58.421271005,14.5,70.3,14.266,21.78,42,13.0,342.38,True,CCS2,False,False,False
252,44,17,20260619,2026-06-19 14:46:28.787105583,2026-06-19 15:26:28.787105583,29.0,80.2,13.744,19.6,40,9.0,288.62,True,CCS2,False,False,False
253,44,124,20260621,2026-06-21 12:02:51.541694906,2026-06-21 12:55:51.541694906,5.0,83.2,20.285,22.31,53,14.0,435.11,True,CCS2,False,False,False
254,44,12,20260621,2026-06-21 16:52:09.496889045,2026-06-21 17:34:09.496889045,25.9,71.8,12.105,17.88,42,11.0,254.21,True,CCS2,False,False,False
255,44,137,20260702,2026-07-02 14:07:53.119331129,2026-07-02 14:43:53.119331129,28.0,76.2,12.713,21.18,36,9.0,300.66,True,CCS2,False,False,False
256,44,54,20260717,2026-07-17 11:36:12.008787455,2026-07-17 12:30:12.008787455,5.2,78.5,19.943,21.63,54,11.0,398.86,True,CCS2,False,False,False
257,44,54,20260725,2026-07-25 09:27:54.285212975,2026-07-25 10:21:54.285212975,5.0,79.3,19.343,20.7,54,12.0,386.86,True,CCS2,False,False,False
258,44,142,20260802,2026-08-02 14:52:37.419289986,2026-08-02 17:49:37.419289986,20.6,98.5,20.706,6.5,177,19.0,238.12,True,TYPE 2,False,False,False
259,44,170,20260807,2026-08-07 14:05:14.972167087,2026-08-07 14:56:14.972167087,5.0,72.3,17.842,20.44,51,12.0,339.0,True,CCS2,False,False,False
260,44,23,20260820,2026-08-20 16:08:10.963201915,2026-08-20 16:55:10.963201915,18.0,73.0,13.99,17.62,47,11.0,323.17,True,CCS2,False,False,False
261,44,54,20260822,2026-08-22 11:15:08.464284750,2026-08-22 12:04:08.464284750,24.5,81.1,14.831,17.88,49,19.0,296.62,True,CCS2,False,False,False
262,44,42,20260907,2026-09-07 10:38:03.047327971,2026-09-07 11:31:03.047327971,5.0,73.9,18.4,20.39,53,19.0,368.0,True,CCS2,False,False,False
263,44,63,20260913,2026-09-13 16:16:59.850310994,2026-09-13 21:18:59.850310994,28.8,94.4,17.292,3.18,302,15.0,190.21,True,TYPE 2,False,False,False
264,46,46,20260419,2026-04-19 12:41:58.932915203,2026-04-19 13:40:58.932915203,11.3,82.5,33.987,34.13,59,9.0,679.74,True,CCS2,False,False,False
265,46,104,20260503,2026-05-03 11:44:34.862993013,2026-05-03 12:20:34.862993013,24.6,72.9,24.71,41.79,36,15.0,568.33,True,CCS2,False,False,False
266,46,26,20260513,2026-05-13 11:12:18.740915547,2026-05-13 16:10:18.740915547,23.2,94.4,35.134,6.51,298,8.0,386.47,True,TYPE 2,False,False,False
267,46,151,20260529,2026-05-29 16:01:18.285646904,2026-05-29 17:24:18.285646904,5.0,75.2,34.28,23.98,83,9.0,582.76,True,CCS2,False,False,False
268,46,181,20260616,2026-06-16 17:46:24.712848263,2026-06-16 23:06:24.712848263,19.9,98.7,37.976,6.71,320,11.0,398.75,True,TYPE 2,False,False,False
269,46,46,20260709,2026-07-09 11:49:59.408351589,2026-07-09 12:34:59.408351589,25.9,79.1,25.725,34.52,45,15.0,514.5,True,CCS2,False,False,False
270,46,46,20260716,2026-07-16 20:21:11.303714480,2026-07-16 21:06:11.303714480,14.5,73.9,28.308,37.52,45,14.0,566.16,True,CCS2,False,False,False
271,46,38,20260721,2026-07-21 15:30:59.710173386,2026-07-21 16:09:59.710173386,23.6,74.0,25.304,39.51,39,13.0,531.38,True,CCS2,False,False,False
272,46,121,20260807,2026-08-07 08:06:35.179465047,2026-08-07 13:42:35.179465047,5.0,88.2,41.304,6.8,336,15.0,433.69,True,TYPE 2,False,False,False
273,46,181,20260826,2026-08-26 09:55:48.826010972,2026-08-26 15:02:48.826010972,24.2,98.5,37.327,6.6,307,17.0,391.93,True,TYPE 2,False,False,False
274,46,167,20260913,2026-09-13 12:59:16.386810417,2026-09-13 18:59:16.386810417,5.0,96.0,45.964,6.92,360,17.0,657.29,True,TYPE 2,False,False,False
275,47,64,20260701,2026-07-01 10:16:54.071484398,2026-07-01 14:32:54.071484398,27.1,88.5,30.51,6.53,256,5.0,305.1,True,TYPE 2,False,False,False
276,47,70,20260828,2026-08-28 13:56:57.126419580,2026-08-28 14:27:57.126419580,34.9,70.3,17.012,34.19,31,0.0,340.24,True,CCS2,False,False,False
277,51,55,20260419,2026-04-19 14:19:30.674627824,2026-04-19 15:01:30.674627824,27.9,75.3,15.119,23.38,42,1.0,332.62,True,CCS2,False,False,False
278,51,27,20260612,2026-06-12 12:07:32.725212158,2026-06-12 18:01:32.725212158,32.2,92.8,20.301,3.11,354,0.0,223.31,True,TYPE 2,False,False,False
279,52,57,20260726,2026-07-26 14:55:29.473682976,2026-07-26 15:52:29.473682976,10.7,80.5,33.837,34.86,57,7.0,744.41,True,CCS2,False,False,False
280,52,56,20260811,2026-08-11 12:06:09.858821278,2026-08-12 01:15:09.858821278,5.0,96.9,44.54,3.16,789,5.0,445.4,True,TYPE 2,False,False,False
281,52,134,20260820,2026-08-20 11:44:29.557085947,2026-08-20 17:28:29.557085947,5.0,87.9,40.108,6.55,344,4.0,461.24,True,TYPE 2,False,False,False
282,52,94,20260906,2026-09-06 11:36:41.469853805,2026-09-06 12:53:41.469853805,26.2,84.2,28.838,21.41,77,8.0,634.44,True,CCS2,False,False,False
283,53,109,20260412,2026-04-12 13:41:36.270659372,2026-04-12 14:04:36.270659372,23.5,71.4,13.563,37.94,23,10.0,311.95,True,CCS2,False,False,False
284,53,109,20260508,2026-05-08 08:23:26.563031076,2026-05-08 08:43:26.563031076,33.3,84.7,15.076,44.12,20,18.0,346.75,True,CCS2,False,False,False
285,53,121,20260522,2026-05-22 07:43:34.940351572,2026-05-22 10:30:34.940351572,20.0,92.7,20.41,6.96,167,16.0,214.31,True,TYPE 2,False,False,False
286,54,147,20260327,2026-03-27 11:01:15.667421523,2026-03-27 11:30:15.667421523,5.0,73.8,19.161,43.81,29,3.0,358.31,True,CCS2,False,False,False
287,54,36,20260424,2026-04-24 12:05:08.676691828,2026-04-24 18:01:08.676691828,15.7,86.3,20.624,3.12,356,3.0,226.86,True,TYPE 2,False,False,False
288,54,86,20260504,2026-05-04 16:33:52.775839480,2026-05-04 17:06:52.775839480,5.0,81.4,21.017,43.35,33,4.0,508.61,True,CCS2,False,False,False
289,54,35,20260512,2026-05-12 13:48:58.563764384,2026-05-12 14:14:58.563764384,5.0,70.1,18.029,42.24,26,2.0,416.47,True,CCS2,False,False,False
290,54,117,20260516,2026-05-16 18:30:48.314507794,2026-05-16 19:01:48.314507794,5.7,78.2,20.938,40.73,31,9.0,408.29,True,CCS2,False,False,False
291,54,58,20260531,2026-05-31 17:54:26.193354783,2026-05-31 18:30:26.193354783,5.0,80.7,22.322,38.28,36,4.0,491.08,True,CCS2,False,False,False
292,54,95,20260614,2026-06-14 13:50:29.993554544,2026-06-14 16:29:29.993554544,24.1,89.7,19.127,6.65,159,6.0,229.52,True,TYPE 2,False,False,False
293,54,157,20260728,2026-07-28 09:06:13.066562577,2026-07-28 09:26:13.066562577,28.6,79.6,14.046,44.07,20,4.0,337.1,True,CCS2,False,False,False
294,54,58,20260810,2026-08-10 11:56:12.542716014,2026-08-10 12:25:12.542716014,25.4,81.2,15.473,36.26,29,6.0,340.41,True,CCS2,False,False,False
295,54,77,20260818,2026-08-18 14:52:19.015911368,2026-08-18 15:20:19.015911368,20.1,78.6,16.242,35.5,28,1.0,357.32,True,CCS2,False,False,False
296,54,139,20260819,2026-08-19 14:30:54.165815448,2026-08-19 15:00:54.165815448,5.0,74.2,19.759,42.88,30,9.0,424.82,True,CCS2,False,False,False
297,54,162,20260914,2026-09-14 11:39:21.583654578,2026-09-14 12:08:21.583654578,10.7,81.0,19.981,42.32,29,4.0,479.54,True,CCS2,False,False,False
298,56,127,20260330,2026-03-30 12:25:59.422803268,2026-03-30 13:36:59.422803268,5.0,80.1,25.355,20.5,71,15.0,494.42,True,CCS2,False,False,False
299,56,38,20260331,2026-03-31 12:02:31.239445900,2026-03-31 12:59:31.239445900,5.0,73.0,22.961,22.74,57,18.0,482.18,True,CCS2,False,False,False
300,56,46,20260407,2026-04-07 10:26:19.060348355,2026-04-07 11:16:19.060348355,19.0,84.7,22.24,26.29,50,18.0,444.8,True,CCS2,False,False,False
301,56,73,20260414,2026-04-14 16:03:35.862228228,2026-04-14 19:45:35.862228228,5.0,85.6,27.378,6.65,222,18.0,273.78,True,TYPE 2,False,False,False
302,56,181,20260515,2026-05-15 11:02:50.857348859,2026-05-15 14:48:50.857348859,11.4,95.9,26.985,6.91,226,13.0,283.34,True,TYPE 2,False,False,False
303,56,167,20260515,2026-05-15 17:14:13.602682512,2026-05-15 20:37:13.602682512,12.8,89.2,25.028,6.97,203,19.0,325.36,True,TYPE 2,False,False,False
304,56,73,20260519,2026-05-19 09:44:06.944185578,2026-05-19 13:07:06.944185578,10.9,86.8,25.349,6.79,203,19.0,278.84,True,TYPE 2,False,False,False
305,56,167,20260521,2026-05-21 13:06:44.203633353,2026-05-21 17:09:44.203633353,5.0,98.0,30.276,6.98,243,14.0,393.59,True,TYPE 2,False,False,False
306,56,38,20260527,2026-05-27 14:07:44.473823929,2026-05-27 15:15:44.473823929,5.0,80.5,24.993,21.63,68,18.0,524.85,True,CCS2,False,False,False
307,56,121,20260601,2026-06-01 10:04:34.898747732,2026-06-01 13:40:34.898747732,5.0,85.3,27.044,6.84,216,18.0,283.96,True,TYPE 2,False,False,False
308,56,46,20260625,2026-06-25 11:58:10.137755245,2026-06-25 12:43:10.137755245,23.5,80.0,18.281,23.96,45,15.0,365.62,True,CCS2,False,False,False
309,56,1,20260715,2026-07-15 07:45:13.712554507,2026-07-15 08:44:13.712554507,5.0,84.8,27.128,25.16,59,9.0,569.69,True,CCS2,False,False,False
310,56,102,20260722,2026-07-22 10:59:50.815273517,2026-07-22 12:15:50.815273517,5.0,84.5,25.882,20.03,76,11.0,595.29,True,CCS2,False,False,False
311,56,10,20260825,2026-08-25 10:08:44.836808913,2026-08-25 11:05:44.836808913,19.7,78.7,18.83,19.97,57,19.0,395.43,True,CCS2,False,False,False
